StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q20,resentment1_control,resentment2_control,resentment3_control,resentment4_control,resentment_control_Same,resentment1_men,resentment2_men,resentment3_men,resentment4_men,resentment_men_Same,resentment1_women,resentment2_women,resentment3_women,resentment4_women,resentment_women_Same,resentment1_lgbt,resentment2_lgbt,resentment3_lgbt,resentment4_lgbt,resentment_lgbt_Same,attention_check,sexism1_control,sexism2_control,sexism3_control,sexism4_control,sexism5_control,sexism_control_Same,sexism1_white,sexism2_white,sexism3_white,sexism4_white,sexism5_white,sexism_white_Same,sexism1_black,sexism2_black,sexism3_black,sexism4_black,sexism5_black,sexism_black_Same,sexism1_lgbt,sexism2_lgbt,sexism3_lgbt,sexism4_lgbt,sexism5_lgbt,sexism_lgbt_Same,manip_check,ideology,sexual_orientation,gender,religion,italian,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,question_order,resentment_treat,sexism_treat
2020-07-01 21:56:16,2020-07-01 22:09:07,IP Address,*******,100,771,True,2020-07-01 22:09:07,R_1LvRVHHpWpB1G4c,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,FALSE,,,,,,FALSE,"Black people,Black men,Black women,Lesbian, gay, bisexual, and trans gender Black people,Women",Slightly liberal,Heterosexual,Woman,Protestant,No,5efd5aaa-c38a-0e77-513f-98daae4a4a04,24,2,13,2,1,5,1,3,30045,0,3,2
2020-07-01 22:08:03,2020-07-01 22:09:15,IP Address,*******,100,71,True,2020-07-01 22:09:15,R_1mzbh7xKp1HG2O7,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Agree,Somewhat disagree,Somewhat disagree,Somewhat agree,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd5d7a-d66a-32e4-3664-501867bd5a22,34,1,14,15,2,2,10,4,92114,0,2,0
2020-07-01 22:12:01,2020-07-01 22:13:10,IP Address,*******,100,69,True,2020-07-01 22:13:10,R_2wsFCbb9KWiASnK,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,FALSE,,,,,,FALSE,,,,,,,5efd5e84-09ed-e1e5-ffa2-296e90cf6aa7,36,1,-3105,16,1,1,4,3,28777,1,2,2
2020-07-01 22:13:49,2020-07-01 22:13:56,IP Address,*******,100,7,True,2020-07-01 22:13:56,R_u8QuzNFjxORKpjj,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd5eda-32c5-02a0-4ea9-6e002d7d2dfa,24,1,18,2,1,5,7,3,33314,0,0,3
2020-07-01 22:24:18,2020-07-01 22:24:21,IP Address,*******,100,3,True,2020-07-01 22:24:22,R_2tmtYrjA8yHTld5,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd6129-2695-5261-df30-f696f115a705,19,1,1,15,2,-3105,7,4,85282,0,1,3
2020-07-01 21:55:19,2020-07-01 22:28:20,IP Address,*******,100,1980,True,2020-07-01 22:28:20,R_1HhMS0gXO6nvUvl,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat disagree,Disagree,Neither agree nor disagree,Strongly disagree,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FALSE,"Lesbian, gay, bisexual, and trans gender Black people",Moderate or middle of the road,Heterosexual,Man,Nothing in particular,No,5efd5a34-1f9e-9885-cda6-b20200804aae,21,1,1,15,12,4,4,4,83336,0,3,3
2020-07-01 22:21:53,2020-07-01 22:28:22,IP Address,*******,100,388,True,2020-07-01 22:28:22,R_2uBAyUluMsGts8z,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd60b4-a562-a652-b4d5-7801c8a350ef,20,1,5,9,2,-3105,4,4,85087,0,3,1
2020-07-01 22:29:11,2020-07-01 22:29:33,IP Address,*******,100,21,True,2020-07-01 22:29:34,R_2XalmVnLUT0H46N,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Agree,Agree,Strongly agree,Somewhat agree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd6270-2030-ebcd-2cc8-37d54b445107,19,1,22,2,1,2,4,3,30030,0,0,0
2020-07-01 22:46:08,2020-07-01 22:46:38,IP Address,*******,100,29,True,2020-07-01 22:46:38,R_2uprEhi07j4I3SO,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,Disagree,Agree,Agree,Neither agree nor disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd666d-47f7-a69a-bd7d-2114cbc3eed4,22,2,11,16,2,2,2,4,90250,1,3,0
2020-07-01 22:46:53,2020-07-01 22:47:00,IP Address,*******,100,6,True,2020-07-01 22:47:01,R_1ojoeW38PNOUtpg,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd667d-9e3a-17c5-bb0e-a42da8b72461,18,2,1,15,2,2,4,4,91724,0,2,0
2020-07-01 22:46:41,2020-07-01 22:47:30,IP Address,*******,100,49,True,2020-07-01 22:47:30,R_2moByCkfXX1QojD,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,,5efd6639-7731-6c36-cba8-1ed599bb2e15,31,1,5,15,1,5,3,4,85282,1,2,2
2020-07-01 22:47:25,2020-07-01 22:47:42,IP Address,*******,100,17,True,2020-07-01 22:47:42,R_3k19KAOnjRn7KPj,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Disagree,,,,,,FALSE,,,,,,FALSE,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,,5efd66cc-2b05-1925-0ef2-a3cc447dc152,41,2,1,10,3,2,2,3,40515,1,0,2
2020-07-01 22:46:02,2020-07-01 22:48:00,IP Address,*******,100,118,True,2020-07-01 22:48:00,R_1Qsjq7HZO8CCBlz,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Somewhat disagree,Agree,Somewhat agree,Strongly disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Strongly disagree,Agree,Disagree,Agree,Strongly agree,FALSE,,,,,,FALSE,"Black people,Black men,Black women",Slightly liberal,Heterosexual,Woman,Roman Catholic,No,5efd6671-fdab-e79f-40a1-22c31a3b3708,29,2,1,9,1,4,3,3,29204,1,1,2
2020-07-01 22:47:56,2020-07-01 22:48:07,IP Address,*******,100,11,True,2020-07-01 22:48:07,R_eku7SRIZzBwXhux,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd66e4-348f-78e3-14a8-864b51565452,19,2,1,15,2,2,4,4,88210,0,1,0
2020-07-01 22:47:38,2020-07-01 22:48:19,IP Address,*******,100,40,True,2020-07-01 22:48:19,R_afuLeqzhFlphnNf,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,TRUE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd66bd-4527-567b-9184-f654fb68c406,18,2,1,2,1,2,1,1,19079,1,1,1
2020-07-01 22:48:25,2020-07-01 22:48:55,IP Address,*******,100,30,True,2020-07-01 22:48:56,R_1l46auPa8DmYnRz,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,,5efd66eb-3b3d-71b4-35e2-6f133ad486ec,22,2,8,2,2,5,4,1,2860,1,3,2
2020-07-01 22:46:03,2020-07-01 22:49:31,IP Address,*******,100,207,True,2020-07-01 22:49:31,R_3O2iLuzfdvFxeRI,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black men,White women",Liberal,Heterosexual,Woman,Other,No,5efd6663-a713-aea0-20b7-3a359c6e8fb7,30,2,1,2,1,2,3,3,42104,1,1,1
2020-07-01 22:49:18,2020-07-01 22:49:53,IP Address,*******,100,34,True,2020-07-01 22:49:53,R_2uWJqSmTo8gXo3P,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Strongly agree,Strongly agree,Strongly agree,Strongly agree,TRUE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd6739-9f9d-4ab6-b772-213d609fbfa9,29,1,3,1,2,4,1,3,78516,0,0,2
2020-07-01 22:51:30,2020-07-01 22:51:48,IP Address,*******,100,17,True,2020-07-01 22:51:48,R_1l9odzMtf67Oa41,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd67af-5b79-4a42-1654-55b0f2e29732,19,2,1,3,2,2,9,4,90280,0,0,1
2020-07-01 22:51:46,2020-07-01 22:52:40,IP Address,*******,100,53,True,2020-07-01 22:52:40,R_3sojV5TCvgI3ISI,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,,,,,,FALSE,Strongly agree,Strongly agree,Agree,Disagree,Somewhat disagree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd67aa-d24c-a296-291e-b48a57955593,19,2,-3105,2,2,-3105,4,3,75212,1,1,1
2020-07-01 22:51:31,2020-07-01 22:54:22,IP Address,*******,100,170,True,2020-07-01 22:54:22,R_OGNm6gOSKLcD357,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Disagree,Disagree,Disagree,Agree,Agree,FALSE,"Black women,Lesbian, bisexual, and trans gender women",Conservative,Heterosexual,Man,Nothing in particular,No,5efd6766-7f90-b90f-2989-5ece2ce4e22e,31,1,4,15,1,2,4,4,90501,1,2,3
2020-07-01 22:56:59,2020-07-01 23:00:22,IP Address,*******,100,203,True,2020-07-01 23:00:23,R_2t4CdsnxvlF7ze5,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Somewhat disagree,Somewhat agree,Agree,Somewhat disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Disagree,Agree,Disagree,Disagree,Agree,FALSE,,,,,,FALSE,Black women,Liberal,Heterosexual,Man,Nothing in particular,No,5efd68fa-5197-0c0c-7965-43c4f88090ff,41,1,8,4,2,6,1,4,80301,0,0,2
2020-07-01 23:04:18,2020-07-01 23:04:31,IP Address,*******,100,12,True,2020-07-01 23:04:31,R_3QQu3gFbkzro8ny,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd6a64-fa5b-28d4-f769-9007d36abe29,18,1,19,2,1,2,3,4,85225,0,0,0
2020-07-01 23:21:31,2020-07-01 23:22:08,IP Address,*******,100,37,True,2020-07-01 23:22:08,R_Okgu7jp7LIRqhEZ,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd6e8f-992f-f72e-b32a-4eec1948d02c,18,2,1,1,2,2,7,3,38305,1,1,0
2020-07-01 23:25:44,2020-07-01 23:27:00,IP Address,*******,100,75,True,2020-07-01 23:27:00,R_3Rw5EdfqMhhIzD4,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,,,,,,FALSE,Somewhat agree,Strongly disagree,Somewhat agree,Strongly disagree,Disagree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd6f6b-b389-aa78-9e5d-3d254cb49f12,21,2,1,2,2,2,1,4,98372,1,1,1
2020-07-01 23:21:51,2020-07-01 23:27:05,IP Address,*******,100,314,True,2020-07-01 23:27:06,R_2YocjqFhoJDQAQc,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,FALSE,"Lesbian, gay, bisexual, and trans gender Black people,Lesbian, bisexual, and trans gender women",Moderate or middle of the road,Heterosexual,Woman,Nothing in particular,No,5efd6ec6-3477-dcdc-dce1-b8da55849d68,19,2,19,2,1,2,2,1,10031,1,3,3
2020-07-01 23:27:42,2020-07-01 23:29:21,IP Address,*******,100,98,True,2020-07-01 23:29:21,R_2tEHqwcWjUS2Vyf,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd703e-482a-82fb-21da-3331d977205e,18,1,1,16,2,-3105,7,4,90003,1,1,1
2020-07-01 23:27:37,2020-07-01 23:30:32,IP Address,*******,100,174,True,2020-07-01 23:30:32,R_3JrS1aGVqANyxVz,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,FALSE,"Black people,Lesbian, gay, bisexual, and trans gender Black people,Women",Extremely conservative,Heterosexual,Man,Other,No,5efd7022-2828-3cdd-a91a-dd289cb48b24,43,1,1,1,1,2,10,4,97233,0,1,3
2020-07-01 23:38:08,2020-07-01 23:40:02,IP Address,*******,100,114,True,2020-07-01 23:40:02,R_10TMcZfhjzivCC8,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Strongly disagree,Neither agree nor disagree,Somewhat disagree,Disagree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Black men,Women",Extremely liberal,Heterosexual,Man,Protestant,No,5efd729f-9b60-4fd7-2236-e0f00b3b2865,20,1,24,2,1,4,1,3,30909,0,1,0
2020-07-01 23:39:49,2020-07-01 23:40:31,IP Address,*******,100,42,True,2020-07-01 23:40:32,R_1okj5bvVSJp3AJP,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Disagree,Agree,Agree,Disagree,FALSE,,,,,FALSE,Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd72cc-8b45-7465-7dfb-f9d8f0739382,22,1,3,15,2,2,3,4,85350,0,2,0
2020-07-02 00:07:54,2020-07-02 00:08:14,IP Address,*******,100,19,True,2020-07-02 00:08:15,R_3Dqmtey7RUqtw7p,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Strongly disagree,Neither agree nor disagree,Disagree,Somewhat agree,FALSE,,,,,FALSE,Somewhat disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd799e-0088-bcde-08c5-b9cc1ea146cd,19,2,1,2,2,2,3,4,94025,0,2,2
2020-07-02 00:08:11,2020-07-02 00:08:36,IP Address,*******,100,24,True,2020-07-02 00:08:36,R_1Dx0G2Q0Fr8YaaH,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd79c1-ff9a-ddf8-6fcb-dea9cfb7e86a,18,2,1,1,2,1,1,3,30052,0,0,1
2020-07-02 00:10:23,2020-07-02 00:10:59,IP Address,*******,100,35,True,2020-07-02 00:10:59,R_3GvroPfeNTtHPGB,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Agree,Strongly agree,Strongly agree,Agree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Agree",,,,,,FALSE,Somewhat disagree,Agree,Somewhat agree,Somewhat agree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black women,Lesbian, gay, bisexual, and trans gender Black people,White women",Extremely liberal,Heterosexual,Woman,Protestant,No,5efd7a12-7b95-7dc2-b23e-5ebe6c18542c,21,2,4,11,2,6,1,4,94269,0,0,1
2020-07-02 00:09:28,2020-07-02 00:11:46,IP Address,*******,100,138,True,2020-07-02 00:11:47,R_1KwISR1cIKXecX3,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,FALSE,,,,,,FALSE,"Black people,Black men",Slightly conservative,Heterosexual,Man,Nothing in particular,Yes,5efd79f7-11d9-ac34-a4b5-ae3d88700b09,21,1,24,1,1,4,5,4,94523,1,1,2
2020-07-02 00:12:23,2020-07-02 00:12:45,IP Address,*******,100,22,True,2020-07-02 00:12:46,R_1eDditult01Renb,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,FALSE,,,,,FALSE,Somewhat disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd7aaa-1cb7-bff3-c92c-8d3d26cdc021,18,1,2,15,2,2,1,4,85033,0,2,0
2020-07-02 00:14:29,2020-07-02 00:14:48,IP Address,*******,100,18,True,2020-07-02 00:14:48,R_2QLm6dIfHmvzMul,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd7b20-d74c-f3aa-116c-085a155ac7cb,21,2,8,1,2,2,2,3,30310,1,3,0
2020-07-02 00:16:08,2020-07-02 00:16:28,IP Address,*******,100,19,True,2020-07-02 00:16:28,R_1C1s815DjA1Y5Ue,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,TRUE,Somewhat agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd7b8d-95bf-191d-40f7-0f2801e3e4f5,18,1,-3105,15,2,2,10,4,92505,0,3,2
2020-07-02 00:18:27,2020-07-02 00:18:58,IP Address,*******,100,31,True,2020-07-02 00:18:59,R_1FFXtQGT9qzcf7y,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Somewhat agree,Somewhat agree,Neither agree nor disagree,Disagree,Agree,FALSE,,,,,,,5efd7bfc-bc4b-551b-29f9-4a4a915d969f,21,2,3,1,2,-3105,6,4,93257,1,2,3
2020-07-02 00:26:13,2020-07-02 00:27:51,IP Address,*******,100,97,True,2020-07-02 00:27:51,R_0Bw3FmI2EL0gE0N,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,,,,,,FALSE,,,,,,FALSE,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,FALSE,,,,,,FALSE,,,,,,,5efd7d85-14a1-7192-b39b-3c0c26151997,22,1,24,2,1,4,7,3,33463,1,1,2
2020-07-02 00:28:42,2020-07-02 00:29:09,IP Address,*******,100,27,True,2020-07-02 00:29:09,R_56jb8MDHWM3HE41,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,,5efd7e53-dc3f-2116-a3ec-5e9f10bedafa,21,1,24,2,1,6,4,3,70118,1,2,2
2020-07-02 00:25:41,2020-07-02 00:31:46,IP Address,*******,100,364,True,2020-07-02 00:31:46,R_23UGvKKste5i3w2,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Agree,Agree,Somewhat agree,Strongly agree,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd7d43-6cbb-d2a0-8a25-654f33f9336c,28,1,19,2,1,8,1,4,94582,0,1,1
2020-07-02 00:32:47,2020-07-02 00:32:51,IP Address,*******,100,4,True,2020-07-02 00:32:52,R_2dNluPxj8gKPkfP,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd7f66-3fd2-f960-4c25-96a09a54ad50,18,1,5,1,1,2,10,4,97266,0,1,1
2020-07-02 00:39:27,2020-07-02 00:39:34,IP Address,*******,100,7,True,2020-07-02 00:39:34,R_1l3RgYYCMQqLhRa,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd8100-7b78-5d78-83e2-6bc74d86ed54,19,1,5,1,1,2,3,4,95112,0,1,0
2020-07-02 00:56:05,2020-07-02 00:56:29,IP Address,*******,100,24,True,2020-07-02 00:56:29,R_10UYGeDFDLnQpOb,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Agree,Strongly agree,Strongly disagree,Disagree,Neither agree nor disagree,FALSE,,,,,,,5efd84e5-6972-c20e-7ed3-948678f57449,21,2,-3105,2,2,3,10,3,35235,1,1,3
2020-07-02 00:55:03,2020-07-02 00:56:33,IP Address,*******,100,89,True,2020-07-02 00:56:33,R_XZZqEusRTDPTQUV,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Somewhat agree,Agree,Agree,Agree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Agree,Agree,Agree,Agree,Somewhat agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Women,Slightly liberal,Heterosexual,Man,Other,No,5efd8498-6e54-48f5-a97f-168e31d2a37b,24,1,5,1,1,4,2,3,23117,0,1,0
2020-07-02 00:57:39,2020-07-02 00:57:43,IP Address,*******,100,3,True,2020-07-02 00:57:43,R_2CqOCs8uFIDjWv3,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd853e-6081-0db4-3c9d-0df741e027d3,22,2,1,1,2,4,7,3,23704,0,2,2
